"","model","sim","year","hm_jday","max_jday","max_val","first","median","diff_hm","diff_max","n.surveys"
"375","independent",15,"10",125,130,0.135362287731635,123,135,0,-3,2750
"376","independent",15,"11",121,128,0.119239314571836,119,134,-3,-4,2000
"377","independent",15,"12",126,133,0.160499758232599,123,135,3,2,1250
"378","independent",15,"13",121,128,0.221366765829353,120,131,-1,-2,500
"379","hierarchical",15,"1",133,140,0.125887964229077,126,144,-1,-2,9500
"380","hierarchical",15,"2",132,139,0.133146159970818,125,142,-1,-2,8750
"381","hierarchical",15,"3",131,138,0.135578690675585,125,140,-1,-2,8000
"382","hierarchical",15,"4",131,138,0.134868363457262,124,142,0,-1,7250
"383","hierarchical",15,"5",130,137,0.130932988610261,128,140.5,0,-1,6500
"384","hierarchical",15,"6",129,136,0.125857785858687,120,140,0,-1,5750
"385","hierarchical",15,"7",128,135,0.121625582723071,118,139,0,-1,5000
"386","hierarchical",15,"8",126,134,0.119793591535643,117,140.5,-1,-1,4250
"387","hierarchical",15,"9",125,133,0.121428534505134,123,135.5,-1,-1,3500
"388","hierarchical",15,"10",124,131,0.127165403923226,123,135,-1,-2,2750
"389","hierarchical",15,"11",123,130,0.136553064240693,119,134,-1,-2,2000
"390","hierarchical",15,"12",123,130,0.148514731055832,123,135,0,-1,1250
"391","hierarchical",15,"13",122,129,0.161728847707879,120,131,0,-1,500
"392","independent",16,"1",135,142,0.163329809873602,126,143,1,0,9500
"393","independent",16,"2",132,139,0.123633503672864,125,142,-1,-2,8750
"394","independent",16,"3",132,139,0.144149220707581,126,142,0,-1,8000
"395","independent",16,"4",130,137,0.114038855712228,117,143,-1,-2,7250
"396","independent",16,"5",130,137,0.128455325855357,121,139,0,-1,6500
"397","independent",16,"6",128,136,0.131143435275607,123,140,-1,-1,5750
"398","independent",16,"7",128,135,0.134121303400001,121,139,0,-1,5000
"399","independent",16,"8",127,135,0.121837876063211,124,137,0,0,4250
"400","independent",16,"9",124,133,0.124952837155909,120,135,-2,-1,3500
"401","independent",16,"10",125,132,0.113881387777823,125,137,0,-1,2750
"402","independent",16,"11",123,130,0.115189328423021,116,134,-1,-2,2000
"403","independent",16,"12",126,169,0.078855845187764,123,143,3,38,1250
"404","independent",16,"13",124,130,0.130530722279853,124,136,2,0,500
"405","hierarchical",16,"1",133,140,0.133078753659046,126,143,-1,-2,9500
"406","hierarchical",16,"2",132,139,0.137116195235442,125,142,-1,-2,8750
"407","hierarchical",16,"3",132,139,0.137468185036071,126,142,0,-1,8000
"408","hierarchical",16,"4",131,138,0.13489201188271,117,143,0,-1,7250
"409","hierarchical",16,"5",130,137,0.129747101584351,121,139,0,-1,6500
"410","hierarchical",16,"6",129,136,0.123974227101013,123,140,0,-1,5750
"411","hierarchical",16,"7",128,136,0.11936231467143,121,139,0,0,5000
"412","hierarchical",16,"8",127,134,0.116950870786614,124,137,0,-1,4250
"413","hierarchical",16,"9",125,133,0.117323613847226,120,135,-1,-1,3500
"414","hierarchical",16,"10",124,132,0.120355201919421,125,137,-1,-1,2750
"415","hierarchical",16,"11",124,131,0.125289874517451,116,134,0,-1,2000
"416","hierarchical",16,"12",123,130,0.130718626814773,123,143,0,-1,1250
"417","hierarchical",16,"13",123,130,0.135829405936623,124,136,1,0,500
"418","independent",17,"1",136,143,0.132956488851791,122,146,2,1,9500
"419","independent",17,"2",133,140,0.119002531866217,124,143,0,-1,8750
"420","independent",17,"3",130,138,0.132818811149264,115,140,-2,-2,8000
"421","independent",17,"4",130,138,0.120275455027739,122,141,-1,-1,7250
"422","independent",17,"5",129,137,0.122550421107193,125,140,-1,-1,6500
"423","independent",17,"6",128,135,0.117450558110705,120,140,-1,-2,5750
"424","independent",17,"7",127,135,0.120645287762787,121,138,-1,-1,5000
"425","independent",17,"8",126,135,0.121529069572342,115,138,-1,0,4250
"426","independent",17,"9",126,133,0.13705830365428,120,136,0,-1,3500
"427","independent",17,"10",125,132,0.123992961232799,119,137,0,-1,2750
"428","independent",17,"11",123,132,0.084278433164244,121,139,-1,0,2000
"429","independent",17,"12",124,131,0.184229644068389,122,133,1,0,1250
"430","independent",17,"13",121,130,0.120012050948194,121,135,-1,0,500
"431","hierarchical",17,"1",132,140,0.114168058176906,122,146,-2,-2,9500
"432","hierarchical",17,"2",132,139,0.117257862403454,124,143,-1,-2,8750
"433","hierarchical",17,"3",131,139,0.119093271968494,115,140,-1,-1,8000
"434","hierarchical",17,"4",130,138,0.120032108714588,122,141,-1,-1,7250
"435","hierarchical",17,"5",129,137,0.120293042557259,125,140,-1,-1,6500
"436","hierarchical",17,"6",128,136,0.120748072401671,120,140,-1,-1,5750
"437","hierarchical",17,"7",127,135,0.122141174424426,121,138,-1,-1,5000
"438","hierarchical",17,"8",126,134,0.125091917788915,115,138,-1,-1,4250
"439","hierarchical",17,"9",126,133,0.129757344084711,120,136,0,-1,3500
"440","hierarchical",17,"10",125,132,0.135693617345631,119,137,0,-1,2750
"441","hierarchical",17,"11",124,131,0.141888595626842,121,139,0,-1,2000
"442","hierarchical",17,"12",123,131,0.148001189189052,122,133,0,0,1250
"443","hierarchical",17,"13",123,130,0.152608172278506,121,135,1,0,500
"444","independent",18,"1",133,142,0.117484974525914,126,144.5,-1,0,9500
"445","independent",18,"2",133,142,0.112628974389999,126,147,0,1,8750
"446","independent",18,"3",130,138,0.12174062901995,125,141,-2,-2,8000
"447","independent",18,"4",129,137,0.107298190664682,112,140,-2,-2,7250
"448","independent",18,"5",130,138,0.123750432562366,125,143,0,0,6500
"449","independent",18,"6",130,136,0.137548404267156,126,140.5,1,-1,5750
"450","independent",18,"7",127,135,0.107241442029883,115,138,-1,-1,5000
"451","independent",18,"8",128,136,0.147253293192425,122,140,1,1,4250
"452","independent",18,"9",125,134,0.119776327318794,118,141,-1,0,3500
"453","independent",18,"10",125,133,0.130884252540897,123,137,0,0,2750
"454","independent",18,"11",126,135,0.128904916413988,118,136,2,3,2000
"455","independent",18,"12",119,130,0.0939792974009006,118,133,-4,-1,1250
"456","independent",18,"13",123,133,0.125689156885041,125,136,1,3,500
"457","hierarchical",18,"1",132,140,0.106693531852187,126,144.5,-2,-2,9500
"458","hierarchical",18,"2",131,139,0.112448734910186,126,147,-2,-2,8750
"459","hierarchical",18,"3",131,139,0.116873847882301,125,141,-1,-1,8000
"460","hierarchical",18,"4",130,138,0.120341311639526,112,140,-1,-1,7250
"461","hierarchical",18,"5",129,137,0.122510601174768,125,143,-1,-1,6500
"462","hierarchical",18,"6",129,137,0.124215455037445,126,140.5,0,0,5750
"463","hierarchical",18,"7",128,136,0.12607563844526,115,138,0,0,5000
"464","hierarchical",18,"8",127,135,0.128017886943721,122,140,0,0,4250
"465","hierarchical",18,"9",126,134,0.130257292135543,118,141,0,0,3500
"466","hierarchical",18,"10",126,134,0.133473546225903,123,137,1,1,2750
"467","hierarchical",18,"11",125,133,0.136936461835775,118,136,1,1,2000
"468","hierarchical",18,"12",124,133,0.140391312218109,118,133,1,2,1250
"469","hierarchical",18,"13",124,132,0.1439927722326,125,136,2,2,500
"470","independent",19,"1",134,144,0.118607026263553,124,146,0,2,9500
"471","independent",19,"2",133,140,0.163410624175927,124,143,0,-1,8750
"472","independent",19,"3",134,139,0.172588979135482,126,143,2,-1,8000
"473","independent",19,"4",129,137,0.0904901180415888,125,142.5,-2,-2,7250
"474","independent",19,"5",129,137,0.135653869791858,123,140,-1,-1,6500
"475","independent",19,"6",129,137,0.138599334886426,119,140,0,0,5750
"476","independent",19,"7",125,135,0.0974002101678226,122,139,-3,-1,5000
"477","independent",19,"8",127,135,0.135366814363738,121,138,0,0,4250
"478","independent",19,"9",124,134,0.0995264443781392,115,136.5,-2,0,3500
"479","independent",19,"10",124,131,0.113471152318068,123,137,-1,-2,2750
"480","independent",19,"11",124,131,0.159671136140252,120,133.5,0,-1,2000
"481","independent",19,"12",123,130,0.111654609306367,119,133,0,-1,1250
"482","independent",19,"13",122,129,0.128176756288527,125,129,0,-1,500
"483","hierarchical",19,"1",133,140,0.128068092329632,124,146,-1,-2,9500
"484","hierarchical",19,"2",133,140,0.13162852421497,124,143,0,-1,8750
"485","hierarchical",19,"3",132,139,0.132680735888618,126,143,0,-1,8000
"486","hierarchical",19,"4",131,138,0.130554392033265,125,142.5,0,-1,7250
"487","hierarchical",19,"5",130,138,0.127394787905657,123,140,0,0,6500
"488","hierarchical",19,"6",129,137,0.123205734219764,119,140,0,0,5750
"489","hierarchical",19,"7",127,136,0.119351469234,122,139,-1,0,5000
"490","hierarchical",19,"8",126,135,0.117115049914913,121,138,-1,0,4250
"491","hierarchical",19,"9",125,133,0.117633583294189,115,136.5,-1,-1,3500
"492","hierarchical",19,"10",123,132,0.122033594068295,123,137,-2,-1,2750
"493","hierarchical",19,"11",123,130,0.129760247031534,120,133.5,-1,-2,2000
"494","hierarchical",19,"12",122,129,0.139018988185094,119,133,-1,-2,1250
"495","hierarchical",19,"13",122,129,0.147835831327304,125,129,0,-1,500
"496","independent",20,"1",133,141,0.119891194889299,127,144,-1,-1,9500
"497","independent",20,"2",131,140,0.0952367119188574,125,145,-2,-1,8750
"498","independent",20,"3",132,139,0.105381504885217,123,143,0,-1,8000
"499","independent",20,"4",131,138,0.130424945782113,119,141,0,-1,7250
"500","independent",20,"5",129,137,0.101539406528504,118,141,-1,-1,6500
"501","independent",20,"6",129,137,0.131156311549069,123,141,0,0,5750
"502","independent",20,"7",128,136,0.128533962563349,122,138,0,0,5000
"503","independent",20,"8",126,136,0.102995620223729,122,140,-1,1,4250
"504","independent",20,"9",124,132,0.103408530875817,116,137,-2,-2,3500
"505","independent",20,"10",124,136,0.0780971087859062,118,147,-1,3,2750
"506","independent",20,"11",124,132,0.112599051462387,107,134,0,0,2000
"507","independent",20,"12",125,133,0.152253467716536,121,134,2,2,1250
"508","independent",20,"13",116,126,0.136961053717275,113,128,-6,-4,500
"509","hierarchical",20,"1",132,139,0.106443473161196,127,144,-2,-3,9500
"510","hierarchical",20,"2",132,139,0.113721934182924,125,145,-1,-2,8750
"511","hierarchical",20,"3",131,138,0.118624238032736,123,143,-1,-2,8000
"512","hierarchical",20,"4",131,138,0.120546226997146,119,141,0,-1,7250
"513","hierarchical",20,"5",130,137,0.12104268611375,118,141,0,-1,6500
"514","hierarchical",20,"6",129,136,0.119736829613689,123,141,0,-1,5750
"515","hierarchical",20,"7",128,136,0.117909852207429,122,138,0,0,5000
"516","hierarchical",20,"8",127,135,0.117248099228347,122,140,0,0,4250
"517","hierarchical",20,"9",126,134,0.117841726425033,116,137,0,0,3500
"518","hierarchical",20,"10",125,133,0.120346481245205,118,147,0,0,2750
"519","hierarchical",20,"11",124,132,0.125089678825442,107,134,0,0,2000
"520","hierarchical",20,"12",123,131,0.132057725792798,121,134,0,0,1250
"521","hierarchical",20,"13",122,130,0.140892351389868,113,128,0,0,500
"522","independent",21,"1",134,141,0.123490011710734,125,144,0,-1,9500
"523","independent",21,"2",133,140,0.143192294021559,122,143,0,-1,8750
"524","independent",21,"3",131,140,0.115517858747432,123,143,-1,0,8000
"525","independent",21,"4",132,140,0.143841130445714,122,142,1,1,7250
"526","independent",21,"5",129,138,0.0924819078401252,111,139,-1,0,6500
"527","independent",21,"6",130,137,0.133244107629066,124,140,1,0,5750
"528","independent",21,"7",127,135,0.108686243297751,122,139,-1,-1,5000
"529","independent",21,"8",126,135,0.11005052036208,120,139,-1,0,4250
"530","independent",21,"9",128,138,0.100532320417726,117,140,2,4,3500
"531","independent",21,"10",124,134,0.139661873304207,119,135,-1,1,2750
"532","independent",21,"11",123,132,0.088442079264584,117,135.5,-1,0,2000
"533","independent",21,"12",123,133,0.114190766390512,116,133,0,2,1250
"534","independent",21,"13",122,132,0.151833611635566,121,133,0,2,500
"535","hierarchical",21,"1",133,141,0.121599348881263,125,144,-1,-1,9500
"536","hierarchical",21,"2",132,140,0.126168972906895,122,143,-1,-1,8750
"537","hierarchical",21,"3",132,140,0.127982863387364,123,143,0,0,8000
"538","hierarchical",21,"4",131,139,0.127514988963773,122,142,0,0,7250
"539","hierarchical",21,"5",130,139,0.125098637809132,111,139,0,1,6500
"540","hierarchical",21,"6",129,138,0.121658205101711,124,140,0,1,5750
"541","hierarchical",21,"7",128,137,0.117829654426757,122,139,0,1,5000
"542","hierarchical",21,"8",127,136,0.114812410284355,120,139,0,1,4250
"543","hierarchical",21,"9",125,135,0.113511260174884,117,140,-1,1,3500
"544","hierarchical",21,"10",124,134,0.114424513567681,119,135,-1,1,2750
"545","hierarchical",21,"11",124,133,0.117610703830544,117,135.5,0,1,2000
"546","hierarchical",21,"12",123,132,0.122677587882423,116,133,0,1,1250
"547","hierarchical",21,"13",122,131,0.128841140079609,121,133,0,1,500
"548","independent",22,"1",133,140,0.120777795347951,126,143,-1,-2,9500
"549","independent",22,"2",133,141,0.121809486223706,122,145,0,0,8750
"550","independent",22,"3",132,139,0.130175224042048,125,141,0,-1,8000
"551","independent",22,"4",131,138,0.121356823288795,123,141,0,-1,7250
"552","independent",22,"5",131,138,0.142338388792052,125,140,1,0,6500
"553","independent",22,"6",128,136,0.118840738315216,117,140,-1,-1,5750
"554","independent",22,"7",128,135,0.12191429647624,115,138,0,-1,5000
"555","independent",22,"8",127,135,0.111748929559994,113,138,0,0,4250
"556","independent",22,"9",128,135,0.132422804899699,123,137,2,1,3500
"557","independent",22,"10",124,132,0.121136095278752,119,135,-1,-1,2750
"558","independent",22,"11",123,131,0.0915840473317808,120,133.5,-1,-1,2000
"559","independent",22,"12",122,130,0.117263173438057,121,134.5,-1,-1,1250
"560","independent",22,"13",124,130,0.276773369660664,122,130,2,0,500
"561","hierarchical",22,"1",133,140,0.120634899621404,126,143,-1,-2,9500
"562","hierarchical",22,"2",132,139,0.126340256843984,122,145,-1,-2,8750
"563","hierarchical",22,"3",131,138,0.129054025398896,125,141,-1,-2,8000
"564","hierarchical",22,"4",131,138,0.129409292517452,123,141,0,-1,7250
"565","hierarchical",22,"5",130,137,0.128187884981224,125,140,0,-1,6500
"566","hierarchical",22,"6",129,136,0.126036834897986,117,140,0,-1,5750
"567","hierarchical",22,"7",128,135,0.124238019629049,115,138,0,-1,5000
"568","hierarchical",22,"8",127,134,0.123629803003657,113,138,0,-1,4250
"569","hierarchical",22,"9",126,134,0.125046874463564,123,137,0,0,3500
"570","hierarchical",22,"10",125,133,0.128110332143647,119,135,0,0,2750
"571","hierarchical",22,"11",124,132,0.132514730064295,120,133.5,0,0,2000
"572","hierarchical",22,"12",123,131,0.137616103417143,121,134.5,0,0,1250
"573","hierarchical",22,"13",123,131,0.143230835951624,122,130,1,1,500
"574","independent",23,"1",134,141,0.137367765028043,126,144,0,-1,9500
"575","independent",23,"2",133,141,0.12005883931533,124,147.5,0,0,8750
"576","independent",23,"3",132,138,0.124089924279904,125,141,0,-2,8000
"577","independent",23,"4",130,138,0.125894292293752,126,143,-1,-1,7250
"578","independent",23,"5",130,138,0.102567320590288,123,140.5,0,0,6500
"579","independent",23,"6",128,138,0.116744134997751,124,140,-1,1,5750
"580","independent",23,"7",126,134,0.102307039530872,123,138.5,-2,-2,5000
"581","independent",23,"8",127,134,0.0960618840100348,117,139.5,0,-1,4250
"582","independent",23,"9",127,134,0.141006918802098,113,136,1,0,3500
"583","independent",23,"10",123,132,0.109069715701388,122,137,-2,-1,2750
"584","independent",23,"11",123,129,0.124270309755089,123,136,-1,-3,2000
"585","independent",23,"12",120,129,0.105081635339071,117,135,-3,-2,1250
"586","independent",23,"13",122,132,0.121083577305946,118,134,0,2,500
"587","hierarchical",23,"1",133,140,0.119786612493136,126,144,-1,-2,9500
"588","hierarchical",23,"2",132,140,0.12299066777742,124,147.5,-1,-1,8750
"589","hierarchical",23,"3",132,139,0.123477358836538,125,141,0,-1,8000
"590","hierarchical",23,"4",131,138,0.121208941346365,126,143,0,-1,7250
"591","hierarchical",23,"5",130,137,0.117457794262582,123,140.5,0,-1,6500
"592","hierarchical",23,"6",129,136,0.11367461146817,124,140,0,-1,5750
"593","hierarchical",23,"7",127,135,0.111199491213262,123,138.5,-1,-1,5000
"594","hierarchical",23,"8",126,134,0.11103722458833,117,139.5,-1,-1,4250
"595","hierarchical",23,"9",125,133,0.11376643933342,113,136,-1,-1,3500
"596","hierarchical",23,"10",124,132,0.119580841716395,122,137,-1,-1,2750
"597","hierarchical",23,"11",123,131,0.128257591725218,123,136,-1,-1,2000
"598","hierarchical",23,"12",122,130,0.139035909303916,117,135,-1,-1,1250
"599","hierarchical",23,"13",122,129,0.150575765866413,118,134,0,-1,500
"600","independent",24,"1",134,141,0.142601759677435,127,144,0,-1,9500
"601","independent",24,"2",132,140,0.109008201402074,125,144,-1,-1,8750
"602","independent",24,"3",132,138,0.139034843593804,127,141,0,-2,8000
"603","independent",24,"4",132,139,0.129839881242388,122,142,1,0,7250
"604","independent",24,"5",129,136,0.133315421632127,119,140,-1,-2,6500
"605","independent",24,"6",127,135,0.120967522509972,119,137,-2,-2,5750
"606","independent",24,"7",128,136,0.114876366514359,118,138,0,0,5000
"607","independent",24,"8",125,133,0.0933848437470422,123,139,-2,-2,4250
"608","independent",24,"9",126,134,0.123341005870381,121,138,0,0,3500
"609","independent",24,"10",125,131,0.133006544865371,120,135.5,0,-2,2750
"610","independent",24,"11",123,130,0.0908773107779992,121,135,-1,-2,2000
"611","independent",24,"12",121,130,0.091868787058164,117,132,-2,-1,1250
"612","independent",24,"13",120,131,0.116379320738318,120,134.5,-2,1,500
"613","hierarchical",24,"1",133,140,0.130891016524083,127,144,-1,-2,9500
"614","hierarchical",24,"2",132,139,0.13312098368097,125,144,-1,-2,8750
"615","hierarchical",24,"3",132,139,0.131715754830143,127,141,0,-1,8000
"616","hierarchical",24,"4",131,138,0.128741286426613,122,142,0,-1,7250
"617","hierarchical",24,"5",130,137,0.123655107700496,119,140,0,-1,6500
"618","hierarchical",24,"6",129,136,0.117879064305705,119,137,0,-1,5750
"619","hierarchical",24,"7",127,135,0.112921881655455,118,138,-1,-1,5000
"620","hierarchical",24,"8",126,134,0.109987106668541,123,139,-1,-1,4250
"621","hierarchical",24,"9",125,133,0.109910527173358,121,138,-1,-1,3500
"622","hierarchical",24,"10",124,131,0.113721071009468,120,135.5,-1,-2,2750
"623","hierarchical",24,"11",123,130,0.120963164153978,121,135,-1,-2,2000
"624","hierarchical",24,"12",122,129,0.130150478953795,117,132,-1,-2,1250
"625","hierarchical",24,"13",122,128,0.139550505886051,120,134.5,0,-2,500
"626","independent",25,"1",134,142,0.155331922575177,118,145,0,0,9500
"627","independent",25,"2",131,141,0.112846220049111,122,143,-2,0,8750
"628","independent",25,"3",133,141,0.125880678661401,123,143,1,1,8000
"629","independent",25,"4",130,138,0.101254255573357,124,144,-1,-1,7250
"630","independent",25,"5",130,137,0.108215319188284,118,140,0,-1,6500
